instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour
49,2011-01-03,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,579,2348,2927,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
49,2011-01-03,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,579,2348,2927,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
49,2011-01-03,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,579,2348,2927,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
49,2011-01-03,1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,579,2348,2927,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
50,2011-01-03,1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,532,1103,1635,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
51,2011-01-03,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,639,1173,1812,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
52,2011-01-03,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,195,912,1107,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
53,2011-01-03,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,74,1376,1450,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
54,2011-01-03,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,139,1778,1917,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,61,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,14,58,72
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67,76
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,63,1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,11,146,157
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148,157
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,65,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,66,1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,3,49,52
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,67,1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,3,49,52
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,68,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
55,2011-01-03,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,100,1707,1807,69,1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,1,11,12
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,48,1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,5,5
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,49,1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,2,2
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,50,1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,1,1
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,51,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,52,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,53,1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,1,63,64
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,54,1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,1,153,154
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,55,1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,7,81,88
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,56,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,57,1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,58,1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,13,48,61
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,59,1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,8,53,61
56,2011-01-03,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,120,1341,1461,60,1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,11,66,77
